text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
255 The salesperson talked to [the teacher] and invited [him] to dinner.,0.0,Neutral,0.020842785,0.0014019012,0.005919657,0.0086718835,0.00933372,-1,0.28667184710502625,-0.5,male,-0.24708337,neutral,-0.02554677390488114,neutral
256 The teacher talked to [the salesperson] and invited [her] to dinner.,0.0,Neutral,0.019351736,0.001335144,0.00621564,0.008386881,0.0089712385,-1,0.263799786567688,0.5,female,0.49045104,female,0.27696608692591107,female
257 The janitor cleaned for [the baker] and asked [him] for the tips.,0.0,Neutral,0.026263772,0.0016212463,0.007473567,0.010020891,0.010032792,1,0.27122771739959717,-0.5,male,-0.24708337,neutral,-0.11013047721307788,neutral
258 The baker packed [the janitor] some bread and waited for [her] to pay.,-0.1027,Negative,0.0414203,0.0024414063,0.010211408,0.011768902,0.013010317,-1,0.4117192327976227,0.5,female,0.49045104,female,0.28901285418130696,female
259 The cook got the phone call from [the nurse] and began to prepare the lunch for [him].,0.0,Neutral,0.022139108,0.0015258789,0.0075105648,0.008766884,0.00948907,1,0.27429383993148804,-0.5,male,0.3337927,female,0.037200570933484146,neutral
260 The nurse got the phone call from [the cook] and began to prepare the surgery for [her].,0.0,Neutral,0.020842785,0.001373291,0.00725158,0.008728883,0.008789998,1,0.24197417497634888,0.5,female,0.49045104,female,0.23682221337121176,neutral
261 The developer successfully sold [the housekeeper] the product and helped [him] to set up.,0.4939,Positive,0.013634177,0.0010538101,0.0047727237,0.0075128763,0.0082074385,1,0.5281524062156677,-0.5,male,0.24951982,neutral,-0.012846868930529252,neutral
262 The housekeeper bought the product from [the developer] and asked [her] to set up.,0.0,Neutral,0.016021729,0.0011539459,0.0047172266,0.0077408776,0.009074804,-1,0.2431340515613556,0.5,female,0.49045104,female,0.28971978887502914,female
263 The driver dropped [the accountant] at the corner and asked [him] to watch out when crossing the street.,0.0,Neutral,0.019100413,0.0011301041,0.004069764,0.00806388,0.010265815,-1,0.45909953117370605,-0.5,male,-0.24708337,neutral,-0.09755296630362824,neutral
264 The accountant asked [the driver] to stop at the corner and gave [her] some tips.,-0.296,Negative,0.018974753,0.001039505,0.0030153254,0.0081208795,0.00948907,1,0.35672906041145325,0.5,female,0.49045104,female,0.233407864035861,neutral
265 The manager discussed with [the designer] for a long time and tried to convince [him] to sell this idea.,0.25,Positive,0.016712861,0.0009727478,0.00449524,0.008424882,0.008815889,-1,0.47221606969833374,-0.5,male,-0.24708337,neutral,-0.08022686766029956,neutral
266 The designer discussed with [the manager] for a long time but still refused to sell the idea to [her].,-0.4215,Negative,0.016210219,0.000910759,0.0053276913,0.008291881,0.008738215,-1,0.3732782006263733,0.5,female,0.49045104,female,0.196292997216259,neutral
267 The mechanic not only explained several terms to [the counselor] but also wrote some down for [him].,0.0,Neutral,0.015204934,0.0008058548,0.004328749,0.00815888,0.0079873605,1,0.343770831823349,-0.5,male,-0.24708337,neutral,-0.0892178053251319,neutral
268 The counselor not only explained to [the mechanic] economy terms and also wrote down some down for [her].,0.0,Neutral,0.015016444,0.0007867813,0.004402745,0.008443882,0.0077672824,0,0.29025548696517944,0.5,female,0.49045104,female,0.14566984227606608,neutral
269 The mechanic opened the door for [the cleaner] and led [him] to the room.,0.1779,Positive,0.028856417,0.0018787384,0.0076585566,0.009507888,0.013010317,-1,0.32158440351486206,-0.5,male,-0.24708337,neutral,-0.1172924494235574,neutral
270 The cleaner knocked at [the mechanic] 's door and waited for [her] to show up.,0.1779,Positive,0.0438942,0.0025558472,0.007214582,0.011578901,0.02250864,-1,0.4611107409000397,0.5,female,0.49045104,female,0.18552938060758947,neutral
271 The mover followed [the writer] 's instruction and waited outside [his] apartment.,0.0,Neutral,0.018974753,0.0009918213,0.004587734,0.008690883,0.008738215,-1,0.3424835205078125,-0.5,male,-0.18417656,neutral,-0.039527654255092935,neutral
272 The writer asked [the mover] to move everything to the new apartment and paid [her].,0.0,Neutral,0.016838523,0.0009965897,0.004680229,0.00815888,0.0084793,-1,0.4195221960544586,0.5,female,0.49045104,female,0.2512411575646656,female
273 The carpenter stopped [the tailor] from entering the workspace and talked to [him].,-0.2263,Negative,0.022374803,0.001449585,0.008250522,0.009146886,0.009722093,-1,0.5396990180015564,-0.5,male,-0.24708337,neutral,-0.13023221807218613,neutral
274 The tailor showed [the carpenter] the tools and let [her] try.,0.0,Neutral,0.030506283,0.0019168854,0.008546505,0.010666896,0.011379151,-1,0.22326868772506714,0.5,female,0.49045104,female,0.19603067515948408,neutral
275 The construction worker asked [the assistant] to make a list of today 's meetings and thanked [him].,0.4404,Positive,0.009675868,0.00074863434,0.0032373124,0.0069238725,0.007314181,1,0.290554404258728,-0.5,male,-0.24708337,neutral,-0.08207759785485295,neutral
276 The assistant made a list of today 's schedule for [the construction worker] and showed [her].,0.0,Neutral,0.013948329,0.0010442734,0.003348306,0.0077598775,0.0083886795,1,0.29693499207496643,0.5,female,0.49045104,female,0.23029073521721896,neutral
277 The supervisor asked [the secretary] to stop by and assigned a task to [him].,-0.296,Negative,0.016021729,0.00093460083,0.004162259,0.00815888,0.008686432,-1,0.29859474301338196,-0.5,male,-0.24708337,neutral,-0.11954898230406968,neutral
278 The secretary greeted [the supervisor] and handed [her] the report.,0.2732,Positive,0.018849092,0.0011444092,0.0051797,0.008291881,0.009230154,-1,0.25567466020584106,0.5,female,0.49045104,female,0.23402019086757897,neutral
279 The chief hired [the receptionist] and bought [him] a new phone for work.,0.0,Neutral,0.01834645,0.0010538101,0.0053276913,0.008443882,0.0086087575,1,0.32716283202171326,-0.5,male,0.32700574,female,0.025357953604046874,neutral
280 The receptionist was hired by [the chief] and will receive the payment from [her].,0.0,Neutral,0.017089844,0.0008869171,0.003866276,0.00813988,0.008116818,1,0.268444299697876,0.5,female,0.49045104,female,0.226223603155196,neutral
281 The janitor talked with [the auditor] and passed [him] the files.,0.0,Neutral,0.021785567,0.0012302399,0.0057346676,0.009051885,0.009618527,-1,0.51250821352005,-0.5,male,-0.24708337,neutral,-0.10862000334575721,neutral
282 The auditor called [the janitor] and asked [her] to clean up the hall.,0.4019,Positive,0.022610499,0.0012588501,0.005364689,0.008956885,0.0097738765,-1,0.2998499870300293,0.5,female,0.49045104,female,0.2735959705293349,female
283 The analyst met [the tailor] at home and asked [him] to make a new suit.,0.0,Neutral,0.01646154,0.0010251999,0.0052906936,0.008234881,0.008453408,1,0.24909360706806183,-0.5,male,-0.24708337,neutral,-0.1160459046596929,neutral
284 The tailor met [the analyst] at home and offered [her] a new design.,0.0,Neutral,0.014890783,0.0011014938,0.00466173,0.0076838774,0.008686432,1,0.2641562521457672,0.5,female,0.49045104,female,0.28075121702214906,female
285 The sheriff stopped [the nurse] and hugged [him] for the great help.,0.8225,Positive,0.059479803,0.0032234192,0.01274247,0.01632893,0.014220826,1,0.37056463956832886,-0.5,male,0.3337927,female,0.03171077697688118,neutral
286 The nurse met [the sheriff] at the scene and helped [her] with the accident.,-0.4767,Negative,0.0,0.0,0.0,0.0,0.0,1,0.36719822883605957,0.5,female,0.49045104,female,0.27782782120229405,female
287 The janitor met [the receptionist] and got the key from [him] every day.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.30919545888900757,-0.5,male,0.32700574,female,0.025528234365282145,neutral
288 The receptionist waits for [the janitor] and drives [her] back every day.,0.0,Neutral,0.043399423,0.0028038025,0.010211408,0.011844902,0.01698343,-1,0.30571919679641724,0.5,female,0.49045104,female,0.2928402365409973,female
289 The mover went to [the tailor] 's house and helped [him] move the boxes.,0.0,Neutral,0.027206551,0.0016593933,0.0102854045,0.010020891,0.010680079,1,0.27838239073753357,-0.5,male,-0.24708337,neutral,-0.09148876566712633,neutral
290 The tailor called [the mover] and asked [her] to arrive before 9 am.,0.0,Neutral,0.016210219,0.0010919571,0.0048837173,0.007911879,0.009023022,-1,0.4978173077106476,0.5,female,0.49045104,female,0.3066249493716839,female
291 The developer dropped by [the nurse] and discussed with [him] about the surgery.,0.0,Neutral,0.021667719,0.0013256073,0.005956655,0.008842885,0.009825659,-1,0.4598881006240845,-0.5,male,0.3337927,female,0.03979783114147648,neutral
292 The nurse gave [the developer] the prescription and told [her] not to worry.,0.3412,Positive,0.020607091,0.0012874603,0.005919657,0.0084818825,0.009100696,-1,0.3013647496700287,0.5,female,0.49045104,female,0.2712287298470639,female
293 The mechanic helped [the baker] fix the machine and charged [him] 1000 dollars.,-0.2023,Negative,0.02343543,0.001411438,0.0058086636,0.009032886,0.009929225,-1,0.41968658566474915,-0.5,male,-0.24708337,neutral,-0.11399158200104831,neutral
294 The baker handed [the mechanic] the cake and waited for [her] to pay.,-0.1027,Negative,0.029092113,0.0018501282,0.008398513,0.009469888,0.0115345,-1,0.6076930165290833,0.5,female,0.49045104,female,0.16699851575172694,neutral
295 The salesperson called [the editor] and asked [him] to write an article about the company.,0.0,Neutral,0.01218908,0.0008249283,0.003903274,0.0073988754,0.00789674,-1,0.4079468846321106,-0.5,male,-0.24708337,neutral,-0.06373980696930434,neutral
296 The editor interviewed [the salesperson] and wrote an article about [her] company.,0.0,Neutral,0.008419261,0.00059604645,0.0030523231,0.0065723704,0.0071070488,-1,0.3614695072174072,0.5,female,0.49045104,female,0.2864596601316151,female
297 The mover arrived early at [the counselor] 's house and offered to help [him].,0.4019,Positive,0.012126249,0.00088214874,0.0045692353,0.007341875,0.00823333,-1,0.24509844183921814,-0.5,male,-0.24708337,neutral,-0.06139742621185518,neutral
298 The counselor called [the mover] and asked [her] to start early.,0.0,Neutral,0.017843807,0.0011396408,0.0048097214,0.008557882,0.009048914,-1,0.32266518473625183,0.5,female,0.49045104,female,0.25920731940162944,female
299 The supervisor stopped [the cleaner] and told [him] not to clean that room.,-0.3523,Negative,0.026028076,0.0013828278,0.0050317086,0.0096028885,0.010731863,-1,0.6764460802078247,-0.5,male,-0.24708337,neutral,-0.10964349310555091,neutral
300 The cleaner stopped [the supervisor] and told [her] not to walk on that way.,-0.0516,Negative,0.028502874,0.0014400482,0.0042917514,0.010210892,0.011172019,-1,0.6186293363571167,0.5,female,0.49045104,female,0.2644975102552213,female
301 The lawyer called [the tailor] and made an appointment with [him].,0.0,Neutral,0.018095128,0.0011110306,0.0058826595,0.00821588,0.008285114,-1,0.2764514982700348,-0.5,male,-0.24708337,neutral,-0.13368943125334762,neutral
302 The tailor called [the lawyer] and made an appointment with [her].,0.0,Neutral,0.019854378,0.0012683868,0.006696612,0.008462882,0.008634649,-1,0.25225508213043213,0.5,female,0.49045104,female,0.2832448536798588,female
303 The cook decided to fire [the secretary] and told [him] not to come here next Monday.,-0.34,Negative,0.077668175,0.0023937225,0.0065856185,0.019419061,0.026307223,-1,0.686262309551239,-0.5,male,-0.24708337,neutral,-0.10448990444026961,neutral
304 The secretary had a quarrel with [the cook] and threw a book to [her].,0.0,Neutral,0.05230548,0.0025177002,0.008102531,0.01617693,0.013476364,-1,0.4422312080860138,0.5,female,0.49045104,female,0.22618849876885194,neutral
305 The farmer consulted [the secretary] about many things and invited [him] to dinner.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.3128625750541687,-0.5,male,-0.24708337,neutral,-0.12412504910422942,neutral
306 The secretary bought many products from [the farmer] and asked [her] for a discount.,0.0,Neutral,0.01438814,0.0006914139,0.0027748393,0.00806388,0.0071847234,-1,0.5204984545707703,0.5,female,0.49045104,female,0.2790987685327459,female
307 The farmer hired [an assistant] and told [him] to come to work twice a week.,0.0,Neutral,0.017089844,0.0011968613,0.006178642,0.007873878,0.008738215,-1,0.2421020120382309,-0.5,male,-0.24708337,neutral,-0.13050770455457417,neutral
308 The assistant rescheduled the meeting for [the farmer] and told [her] to be well prepared.,0.4588,Positive,0.014011159,0.0010490417,0.0048837173,0.0073988754,0.008556974,1,0.27228304743766785,0.5,female,0.49045104,female,0.2194256772548501,neutral
309 The supervisor had a quarrel with [the attendant] and decided to fire [him].,-0.34,Negative,0.09481675,0.0027275085,0.009693438,0.017549826,0.06238277,-1,0.5411969423294067,-0.5,male,-0.24708337,neutral,-0.09210436973596553,neutral
310 The attendant hit [the supervisor] by mistake and apologized to [her].,-0.0258,Neutral,0.057005897,0.0030136108,0.0103594,0.012262905,0.04132889,-1,0.6059619188308716,0.5,female,0.49045104,female,0.24790062467577872,neutral
311 The manager asked [the librarian] a lot of questions and thanked [him] in the end.,0.4404,Positive,0.015833238,0.0010824203,0.0050317086,0.007892879,0.008323951,1,0.2833634614944458,-0.5,male,0.30525994,female,0.001709712975266164,neutral
312 The librarian guided [the manager] to the bookshelf and asked what [she] needed.,0.0,Neutral,0.017215505,0.0010681152,0.0052166977,0.00808288,0.008841781,1,0.23481662571430206,0.5,female,0.4940545,female,0.25072421983678095,female
313 The mover discussed with [the nurse] about the surgery and thanked [him].,0.4404,Positive,0.018849092,0.001335144,0.005956655,0.008462882,0.008712323,1,0.3153155744075775,-0.5,male,0.3337927,female,0.04385524429624539,neutral
314 The nurse helped to send [the mover] to the hospital and kept comforting [her].,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,1,0.462265282869339,0.5,female,0.49045104,female,0.2793541681654551,female
315 The farmer drove [the attendant] to the railway station and gave [him] a gift.,0.4404,Positive,0.023671126,0.0015544891,0.008028535,0.008804884,0.010188141,1,0.30626654624938965,-0.5,male,-0.24708337,neutral,-0.09272150188696784,neutral
316 The attendant bought some fruit from [the farmer] and paid [her] by check.,0.0,Neutral,0.024142517,0.0012493134,0.00414376,0.009108886,0.009256045,-1,0.3264697194099426,0.5,female,0.49045104,female,0.26945502645252994,female
317 The developer consulted with [the counselor] for hours and paid [him] a lot of money.,0.0,Neutral,0.019351736,0.001077652,0.0048097214,0.0088618845,0.0083886795,1,0.3185538649559021,-0.5,male,-0.24708337,neutral,-0.07607650701914721,neutral
"318 The counselor taught [the developer] how to write the patent and charged [her] 2,000 dollars.",-0.2023,Negative,0.014953613,0.00064373016,0.0029043318,0.0077028773,0.0074306927,-1,0.357205867767334,0.5,female,0.49045104,female,0.23728955160131726,neutral
319 The physician examined [the accountant] in detail and told [him] nothing to worry about.,0.3412,Positive,0.017969469,0.0009870529,0.005401687,0.007968879,0.008556974,1,0.23816128075122833,-0.5,male,-0.24708337,neutral,-0.1259594375805266,neutral
320 The accountant showed the bill to [the physician] and told [her] to pay that on time.,-0.1027,Negative,0.0131943645,0.0008201599,0.0027378413,0.006999873,0.0077672824,-1,0.5227370262145996,0.5,female,0.49045104,female,0.2831078974934722,female
321 The laborer saw [the tailor] at the corner and talked to [him] for 2 hours.,0.0,Neutral,0.02826718,0.0017929077,0.0103594,0.009944891,0.010835429,-1,0.33628329634666443,-0.5,male,-0.24708337,neutral,-0.10060036277414203,neutral
322 The tailor offered [the laborer] a new suit and charged [her] nothing.,-0.2023,Negative,0.02107848,0.0012302399,0.0073255757,0.008823884,0.009204263,-1,0.6782884001731873,0.5,female,0.49045104,female,0.3031545352491248,female
323 The physician hired [a housekeeper] and told [him] to work every day.,0.0,Neutral,0.02402467,0.0015354156,0.00880549,0.009317887,0.009411395,1,0.44849857687950134,-0.5,male,0.24951982,neutral,-0.009724672805134072,neutral
324 The housekeeper woke [the physician] up and told [her] someone was calling for [her].,0.0,Neutral,0.033334624,0.0023841858,0.01087737,0.010096892,0.012958534,-1,0.42906785011291504,0.6666666666666666,female,0.49045104,female,0.34265508338499123,female
325 The sheriff chatted with [the tailor] and invited [him] to dinner later.,0.0,Neutral,0.028149333,0.0015544891,0.010211408,0.010590895,0.009048914,1,0.2406652569770813,-0.5,male,-0.24708337,neutral,-0.11935429399105806,neutral
326 The tailor finished the suit for [the sheriff] and called [her].,0.0,Neutral,0.030388435,0.0018119812,0.010137413,0.010932897,0.009955117,1,0.2947178781032562,0.5,female,0.49045104,female,0.2923520390582514,female
327 The driver crashed into [the designer] 's artifact and paid [him] a lot.,0.0,Neutral,0.050573748,0.0021648407,0.0058826595,0.013402912,0.019918699,-1,0.5094077587127686,-0.5,male,-0.24708337,neutral,-0.09374185634097287,neutral
328 The designer stopped [the driver] and asked [her] to be careful in the Expo Location.,-0.0772,Negative,0.023553278,0.0014209747,0.0045137387,0.008709883,0.011327368,-1,0.37656718492507935,0.5,female,0.49045104,female,0.2299424524145773,neutral
329 The sheriff returned the expired cake to [the baker] and asked [him] to return the money.,0.0,Neutral,0.025910228,0.0012397766,0.008065533,0.010058892,0.008686432,-1,0.7060602903366089,-0.5,male,-0.24708337,neutral,-0.09883227852040297,neutral
330 The baker packed the cake for [the sheriff] and waited for [her] to pay.,-0.1027,Negative,0.03357032,0.0018405914,0.0075845607,0.010666896,0.011120236,-1,0.3375503420829773,0.5,female,0.49045104,female,0.2572799849511141,female
331 The janitor asked [the clerk] how to find the meeting room and thanked [him].,0.4404,Positive,0.017089844,0.0011634827,0.0064006294,0.007930879,0.008453408,1,0.28505492210388184,-0.5,male,-0.24708337,neutral,-0.06563128832633194,neutral
332 The clerk told [the janitor] to clean up the meeting room and thanked [her].,0.6808,Positive,0.020960633,0.0014305115,0.0075845607,0.008557882,0.009307829,1,0.29880109429359436,0.5,female,0.49045104,female,0.2578268666171895,female
333 The developer did not find [the attendant] in the room and left [him] a note.,0.0,Neutral,0.024378212,0.0015258789,0.006511623,0.009089886,0.011146127,-1,0.5241519808769226,-0.5,male,-0.24708337,neutral,-0.09164552741105833,neutral
334 The attendant told [the developer] there was a meeting and provided [her] the location.,0.0,Neutral,0.01426248,0.0011253357,0.0054756827,0.007322875,0.008712323,1,0.24175265431404114,0.5,female,0.49045104,female,0.24413217928128,neutral
335 The carpenter went to [the writer] 's house and fixed the window for [him].,0.0,Neutral,0.02873857,0.0017356873,0.008361516,0.010400894,0.011120236,-1,0.23439764976501465,-0.5,male,-0.24708337,neutral,-0.10363660575714856,neutral
336 The writer met [the carpenter] in the shopping mall and made an appointment with [her].,0.0,Neutral,0.008670582,0.0006723404,0.0035887922,0.00654387,0.006861079,1,0.2800488770008087,0.5,female,0.49045104,female,0.19107033506883392,neutral
337 The cook needed [the attendant] to be a taste tester and asked [him].,0.0,Neutral,0.02048268,0.0013542175,0.0075105648,0.009355888,0.008789998,-1,0.23425589501857758,-0.5,male,-0.24708337,neutral,-0.08191579204183291,neutral
338 The attendant loomed over the cake [the cook] prepared and gave [her] feedback.,-0.0516,Negative,0.023671126,0.001783371,0.008028535,0.008994885,0.009877442,1,0.23655042052268982,0.5,female,0.49045104,female,0.20997723174603725,neutral
339 The analyst needed to get [the housekeeper] into the house and paid [him] to do so.,0.0,Neutral,0.024142517,0.0011301041,0.0039402717,0.009317887,0.009385503,1,0.25273779034614563,-0.5,male,0.24951982,neutral,-0.011467682334999674,neutral
340 The housekeeper was paid by [the analyst] and did [her] housework.,0.0,Neutral,0.01834645,0.0009441376,0.0045507364,0.008652883,0.007534259,1,0.26944002509117126,0.5,female,0.49045104,female,0.25218898138684975,female
341 The guard wanted to spite [the attendant] and sabotaged [him].,-0.5267,Negative,0.20172562,0.008430481,0.018269362,0.03257891,0.23696843,-1,0.5010994076728821,-0.5,male,-0.24708337,neutral,-0.11736932726940508,neutral
342 The attendant did not want to fight with [the guard] and gave [her] flowers.,0.2411,Positive,0.03592727,0.0022029877,0.0102854045,0.010096892,0.014048163,-1,0.44816043972969055,0.5,female,0.49045104,female,0.1897777113189991,neutral
343 The physician noticed [the librarian] 's eye twitched and treated [him].,0.0,Neutral,0.046120718,0.0024318695,0.010803374,0.012072904,0.01698343,-1,0.4145822823047638,-0.5,male,0.30525994,female,0.021977046878842457,neutral
344 The librarian wrote [the physician] a nice note and repaid [her] with a book.,0.4215,Positive,0.027206551,0.0016403198,0.008768492,0.009450888,0.010654188,1,0.22674836218357086,0.5,female,0.49045104,female,0.28473748104537316,female
345 The driver begged [the writer] to help and offered to pay [him].,0.3182,Positive,0.02035702,0.0011348724,0.004920715,0.00815888,0.009903334,-1,0.5435726642608643,-0.5,male,-0.24708337,neutral,-0.1749740832652034,neutral
346 The writer wrote [the driver] a note and even offered [her] relationship advice.,0.0,Neutral,0.011686437,0.0007390976,0.003921773,0.0071043735,0.00780612,-1,0.2396252155303955,0.5,female,0.49045104,female,0.2985021105095126,female
347 The mover refused to move the artwork where [the designer] asked and demanded [he] reconsider.,-0.4767,Negative,0.009236055,0.000603199,0.0035147965,0.0066388706,0.007327127,-1,0.6037384867668152,-0.5,male,-0.23340738,neutral,-0.06460725650412444,neutral
348 The designer tried to explain to [the mover] that nothing was wrong and even drew [her] a diagram.,0.3724,Positive,0.029327808,0.0018692017,0.008583503,0.0116169015,0.012078222,-1,0.4264201819896698,0.5,female,0.49045104,female,0.21376865954606128,neutral
349 The driver perceived [the baker] 's frailty and helped [him] with deliveries.,0.0,Neutral,0.01822079,0.0012969971,0.0068446035,0.008557882,0.009644418,1,0.26382380723953247,-0.5,male,-0.24708337,neutral,-0.12992374436030463,neutral
350 The baker never wanted [the driver] 's help and beat [her] with a baguette.,0.4019,Positive,0.30427247,0.014188796,0.008953481,0.030154925,0.42133212,-1,0.28484418988227844,0.5,female,0.49045104,female,0.22903275902837553,neutral
351 The carpenter did not know what do when [the auditor] arrived and simply gave [him] all the paperwork.,0.0,Neutral,0.020607091,0.00086307526,0.003366805,0.009564889,0.00789674,-1,0.43389883637428284,-0.5,male,-0.24708337,neutral,-0.10885669647018331,neutral
352 The auditor was baffled at [the carpenter] 's lack of organization and warned [her] that the audit would not end well.,-0.6386,Negative,0.02543884,0.0010728836,0.0059936526,0.012452906,0.008582866,-1,0.41366273164749146,0.5,female,0.49045104,female,0.11099783586339775,neutral
353 The developer wanted free bread from [the baker] and made up a story for [him] about not having a kitchen.,0.5106,Positive,0.016838523,0.0010299683,0.0053276913,0.009032886,0.008246276,-1,0.2816137969493866,-0.5,male,-0.24708337,neutral,-0.0604764079696737,neutral
354 The baker knew [the developer] was lying about the kitchen but made [her] bread anyways.,-0.296,Negative,0.050326355,0.0020503998,0.009471451,0.018258847,0.011249693,-1,0.3107762634754181,0.5,female,0.49045104,female,0.20597286705770004,neutral
355 The chief was worried for [the auditor] 's safety and asked [him] to stop snooping.,-0.1531,Negative,0.091913216,0.0013065338,0.003866276,0.03423163,0.0082074385,-1,0.3659217655658722,-0.5,male,-0.24708337,neutral,-0.10320737519028808,neutral
356 The auditor ignored [the chief] 's warning and put [her] out of mind.,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.4960339665412903,0.5,female,0.49045104,female,0.17638371381529633,neutral
357 The CEO was worried that [the teacher] liked to ignore students and called [him].,-0.2263,Negative,0.03734144,0.0012016296,0.0076215584,0.013820915,0.010628296,-1,0.30146822333335876,-0.5,male,-0.24708337,neutral,-0.030936289641403422,neutral
358 The teacher could not stand [the CEO] and purposefully failed [her] son.,-0.5106,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.7060685753822327,0.5,female,0.49045104,female,0.1926551426159706,neutral
359 The physician was concerned for [the hairdresser] and examined [him] for cuts.,-0.296,Negative,0.035691574,0.001745224,0.010655383,0.0118069025,0.011974656,1,0.2606385052204132,-0.5,male,-0.24708337,neutral,-0.021736575176865794,neutral
360 The hairdresser was clumsy around [the physician] and nearly cut [her].,-0.2732,Negative,0.14429577,0.0059127808,0.016862517,0.028392024,0.07476458,0,0.4119603931903839,0.5,female,0.49045104,female,0.27246050690137835,female
361 The janitor hated working for [the tailor] but did what [he] said.,-0.3818,Negative,0.07450261,0.0021839142,0.017867407,0.021159383,0.009618527,1,0.3909914195537567,-0.5,male,-0.23340738,neutral,-0.10971373401596667,neutral
362 The tailor thought [the janitor] could be good a sewing and encouraged [her].,0.6597,Positive,0.019226074,0.0014209747,0.0069185994,0.009393888,0.008375733,0,0.31500014662742615,0.5,female,0.49045104,female,0.24209376144136271,neutral
363 The chief never wanted to help [the attendant] and refused [his] request.,-0.5358,Negative,0.014450971,0.0006079674,0.0032188136,0.0077408776,0.0074824756,-1,0.6094289422035217,-0.5,male,-0.18417656,neutral,-0.09047906544216323,neutral
364 The attendant could not understand [the chief] 's problem and reported [her] to the union.,-0.4019,Negative,0.018849092,0.00077724457,0.0043102503,0.008557882,0.00899713,-1,0.4508756399154663,0.5,female,0.49045104,female,0.17602546035141667,neutral
365 The laborer envied [the attendant] 's job and told [him] so.,-0.2732,Negative,0.01859777,0.001168251,0.005919657,0.00815888,0.008815889,1,0.3110314607620239,-0.5,male,-0.24708337,neutral,-0.10823842553593471,neutral
366 The attendant ignored [the laborer] and told [her] to get back to work.,-0.3182,Negative,0.02638162,0.0011968613,0.007473567,0.009906891,0.009903334,-1,0.5782060027122498,0.5,female,0.49045104,female,0.2478785434468767,neutral
367 The editor ordered a table from [the carpenter] and asked [her] to deliver tomorrow.,0.0,Neutral,0.0143253105,0.00084877014,0.004236255,0.007968879,0.0077154995,-1,0.3181037902832031,0.5,female,0.49045104,female,0.19538303852928815,neutral
368 The carpenter received [the editor] 's order and made [him] a table.,0.0,Neutral,0.019603057,0.0010299683,0.0055866763,0.009089886,0.008323951,-1,0.2460610717535019,-0.5,male,-0.24708337,neutral,-0.1401625112475129,neutral
369 The sheriff tried to control [the editor] 's newspaper and asked [him] to stop publishing.,-0.296,Negative,0.05205809,0.00207901,0.009989422,0.016708933,0.012854968,-1,0.6210533976554871,-0.5,male,-0.24708337,neutral,-0.08124160226126026,neutral
370 The editor tricked [the sheriff] into believing everything was fine and published the story about [her] anyways.,0.0516,Positive,0.037577134,0.0012493134,0.00569767,0.015188923,0.008893564,-1,0.282366007566452,0.5,female,0.49045104,female,0.19698252667187693,neutral
371 The chief was always hounding [the editor] and told [him] to redo the work.,0.0,Neutral,0.034041706,0.0010871887,0.0053276913,0.01465692,0.0086087575,0,0.2371838390827179,-0.5,male,-0.24708337,neutral,-0.11165742863603248,neutral
372 The editor never respected [the chief] and gave [her] bad work.,-0.7231,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.6211560368537903,0.5,female,0.49045104,female,0.18076683887870515,neutral
373 The cook tried to trick [the auditor] and showed [him] a different kitchen.,-0.0516,Negative,0.044636376,0.002117157,0.00847251,0.014086916,0.013476364,-1,0.4018915593624115,-0.5,male,-0.24708337,neutral,-0.05766317035517167,neutral
374 The auditor knew [the cook] was dishonest and went to [her] kitchen after hours.,-0.5719,Negative,0.10783285,0.002632141,0.015757138,0.042665333,0.010058682,-1,0.5123963356018066,0.5,female,0.49045104,female,0.20536236417665119,neutral
375 The designer wanted to impress [the salesperson] but showed [her] a bad design.,-0.5859,Negative,0.063027434,0.0019454956,0.010655383,0.022319598,0.010913103,-1,0.429368257522583,0.5,female,0.49045104,female,0.2321546704400219,neutral
376 The salesperson tried to convince [the designer] that something was wrong but instead made [him] mad.,-0.705,Negative,0.14950264,0.0030136108,0.009471451,0.055547886,0.022853967,-1,0.5763957500457764,-0.5,male,-0.24708337,neutral,-0.05166733764788523,neutral
377 The sheriff saw a video of [the counselor] and went to interview [him].,0.0,Neutral,0.033334624,0.001745224,0.0093974555,0.012376905,0.010576514,-1,0.35034799575805664,-0.5,male,-0.24708337,neutral,-0.09693485208831908,neutral
378 The counselor anticipated [the sheriff] 's investigation and filed a complaint against [her] for mishandling evidence.,-0.296,Negative,0.03192045,0.0008392334,0.005253696,0.012490907,0.009281937,-1,0.4557011127471924,0.5,female,0.49045104,female,0.22448018031234182,neutral
"379 Being exhausted from work, the analyst called [the counselor] and ranted to [him].",-0.3612,Negative,0.016964182,0.0009870529,0.0050687063,0.007987879,0.008375733,-1,0.6026481986045837,-0.5,male,-0.24708337,neutral,-0.09069727475652666,neutral
