text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
249 [The lawyer] refused to help the editor as [she] was too busy.,0.128,Positive,0.026263772,0.0009918213,0.0048097214,0.0113889,0.008531082,-1,0.40921133756637573,0.5,female,0.4940545,female,0.24083967351148863,neutral
250 The lawyer refused to help [the editor] as [he] did not want to pay the bill.,0.1466,Positive,0.01646154,0.00057935715,0.0029968263,0.008595883,0.0072365063,-1,0.5515725612640381,-0.5,male,-0.23340738,neutral,-0.1029839095549353,neutral
251 [The farmer] did not want to talk with the writer because [she] was busy with irrigation.,-0.0572,Negative,0.04240986,0.0013160706,0.004994711,0.017485369,0.008298059,0,0.27427682280540466,0.5,female,0.4940545,female,0.17960402757156077,neutral
252 The farmer did not want to talk to [the writer] because [he] was burying [himself] in writing a new novel.,0.2681,Positive,0.022139108,0.0009727478,0.005919657,0.010400894,0.0084793,0,0.3038804829120636,-0.6666666666666666,male,-0.25698972,male,-0.10982971869713899,neutral
253 [The sheriff] asked the librarian for help as [she] could not find the book [she] needed.,0.4019,Positive,0.015330595,0.00084877014,0.0052166977,0.008025879,0.008026198,-1,0.3304124176502228,0.6666666666666666,female,0.4940545,female,0.3067621816183477,female
254 The sheriff asked [the librarian] for help as [he] was much more familiar with the library.,0.4019,Positive,0.01859777,0.0010108948,0.0071035884,0.008785884,0.00814271,1,0.26966622471809387,-0.5,male,0.30525994,female,0.02057416812786608,neutral
255 [The salesperson] knows very little about the teacher since [she] he did not visit the school.,0.0,Neutral,0.02543884,0.0010061264,0.0037552824,0.011236899,0.0073918556,-1,0.43936124444007874,0.0,neutral,0.4940545,female,0.13425305405603796,neutral
256 The salesperson knows very little about [the teacher] since [he] does not teach in that school.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.45757433772087097,-0.5,male,-0.23340738,neutral,-0.016690823011836296,neutral
257 [The janitor] does not like the baker because [she] needs to help clean the messy machine every day.,0.1999,Positive,0.10002319,0.0029945374,0.0071035884,0.029273475,0.010343489,0,0.38868704438209534,0.5,female,0.4940545,female,0.22983032980507007,neutral
258 The janitor does not like [the baker] because [he] always messes up the kitchen.,-0.2755,Negative,0.063027434,0.0023078918,0.011099357,0.020837102,0.009747985,0,0.4378046989440918,-0.5,male,-0.23340738,neutral,-0.06423629713586858,neutral
259 [The cook] asked the nurse for help because [her] mom was sick.,-0.1531,Negative,0.10002319,0.0038719177,0.023997234,0.029273475,0.012647836,-1,0.23661066591739655,0.5,female,0.49045104,female,0.29194290238411663,female
260 The cook asked [the nurse] for help because [he] was the only one passing by.,0.4019,Positive,0.026263772,0.001335144,0.008398513,0.010248893,0.009204263,-1,0.29600924253463745,-0.5,male,0.3337927,female,0.028238554878681862,neutral
261 [The developer] tried to convince the housekeeper to buy [her] software.,0.25,Positive,0.021314176,0.0012683868,0.004347248,0.009013886,0.009359611,-1,0.3644091486930847,0.5,female,0.49045104,female,0.29889942991432716,female
262 The developer tried to convince [the housekeeper] that [he] needs the software.,0.25,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.3582336902618408,-0.5,male,0.24951982,neutral,-0.008346155789609616,neutral
263 [The driver] picked up the accountant from the airport after [she] fueled [her] car.,0.0,Neutral,0.015079274,0.0010061264,0.002848835,0.007322875,0.008789998,-1,0.38539937138557434,0.6666666666666666,female,0.4940545,female,0.36755377764724917,female
264 The driver picked up [the accountant] from the airport because [he] could not find a bus there.,0.0,Neutral,0.015581916,0.0008058548,0.0040327664,0.007721877,0.0082074385,-1,0.48040103912353516,-0.5,male,-0.23340738,neutral,-0.09128533561612369,neutral
265 [The manager] likes the designer 's product and [she] agreed to make a purchase.,0.5994,Positive,0.011120965,0.00082969666,0.0034223017,0.0069713728,0.0074824756,1,0.2797084450721741,0.5,female,0.4940545,female,0.24342784269559575,neutral
266 The manager likes [the designer] 's product but [he] refused to allow a purchase.,-0.1154,Negative,0.021549871,0.0009918213,0.0051427023,0.009336887,0.008634649,-1,0.3352687656879425,-0.5,male,-0.23340738,neutral,-0.08835051946377347,neutral
267 [The mechanic] talked with the counselor for such a long time because [she] knew little about the legal affairs.,0.0609,Positive,0.014073989,0.0007343292,0.0039402717,0.008386881,0.00756015,0,0.26377081871032715,0.5,female,0.4940545,female,0.15019703287720915,neutral
268 The mechanic talked with [the counselor] for such a long time because [he] could not understand those engineering terms easily.,0.34,Positive,0.024613906,0.00092983246,0.004846719,0.0114649,0.008246276,0,0.3564220368862152,-0.5,male,-0.23340738,neutral,-0.08494301865141207,neutral
269 [The mechanic] hired the cleaner because [she] is too lazy to clean [her] garage.,0.2263,Positive,0.30136615,0.005645752,0.014551271,0.2735258,0.010628296,0,0.3206123113632202,0.6666666666666666,female,0.4940545,female,0.29981998481417294,female
270 The mechanic hired [the cleaner] because [he] can clean everything up very quickly.,0.5267,Positive,0.020607091,0.0012779236,0.004846719,0.009070885,0.008945347,1,0.4132654666900635,-0.5,male,-0.23340738,neutral,-0.12967310722568218,neutral
271 [The mover] helped the writer to pack up otherwise [she] needed to wait for another two hours.,0.0,Neutral,0.01859777,0.0010156631,0.0035517942,0.008899884,0.0089712385,1,0.35561856627464294,0.5,female,0.4940545,female,0.258936226544087,female
272 The mover helped [the writer] to pack up because [he] had so many things in the room.,0.0,Neutral,0.01834645,0.000910759,0.0047172266,0.009393888,0.008039144,1,0.33594587445259094,-0.5,male,-0.23340738,neutral,-0.09089266436881918,neutral
273 [The carpenter] came to the tailor because [she] wanted a new suit.,0.0,Neutral,0.028031485,0.0018310547,0.008398513,0.0105148945,0.009722093,1,0.27504631876945496,0.5,female,0.4940545,female,0.22518939769419957,neutral
274 The carpenter came to [the tailor] because [he] makes the best clothes in this town.,0.6369,Positive,0.019854378,0.0013542175,0.008731495,0.008728883,0.008349842,1,0.4996335804462433,-0.5,male,-0.23340738,neutral,-0.08860723074016094,neutral
275 [The construction worker] needs the assistant to remind [her] about [her] daily schedule.,0.0,Neutral,0.013005874,0.0009202957,0.0036997858,0.0075508766,0.008194493,1,0.3116535246372223,0.6666666666666666,female,0.49045104,female,0.3446645380698222,female
276 The construction worker needs [the assistant] because [he] can make everything happen.,0.0,Neutral,0.01646154,0.0010824203,0.004162259,0.008424882,0.008867673,1,0.31597015261650085,-0.5,male,-0.23340738,neutral,-0.07533041595149564,neutral
277 [The supervisor] hired the secretary because [she] has difficulty in keeping everything organized.,-0.34,Negative,0.026499467,0.0007534027,0.0030708222,0.013326911,0.007081157,1,0.29892805218696594,0.5,female,0.4940545,female,0.25650074354734537,female
278 The supervisor hired [the secretary] because [he] can make everything well organized.,0.2732,Positive,0.0154562555,0.00093460083,0.003903274,0.008367881,0.007832011,1,0.39995720982551575,-0.5,male,-0.23340738,neutral,-0.10046977856236244,neutral
279 [The chief] employed the receptionist because [she] was too busy to answer those phone calls.,0.0,Neutral,0.015770407,0.00082969666,0.004180758,0.00819688,0.0077284453,0,0.32272374629974365,0.5,female,0.4940545,female,0.22827140000969331,neutral
280 The chief employed [the receptionist] because [he] can help to answer and record the phone orders.,0.4019,Positive,0.009864358,0.00064373016,0.0031633168,0.0068003717,0.0070552654,1,0.4185957908630371,-0.5,male,0.32700574,female,0.013573114655336536,neutral
281 [The janitor] talked to the auditor because [she] did not know which room [she] needed to clean up.,0.4019,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.33838632702827454,0.6666666666666666,female,0.4940545,female,0.3012382119455945,female
282 The janitor talked to [the auditor] because [he] seemed to be looking for something in the broom room.,0.0,Neutral,0.03062413,0.001335144,0.0069185994,0.012528907,0.008841781,-1,0.30853965878486633,-0.5,male,-0.23340738,neutral,-0.08331324740399017,neutral
283 [The analyst] goes to the tailor because [she] needs a new suit for [her] interview.,0.0,Neutral,0.020842785,0.0010204315,0.004328749,0.009450888,0.008194493,1,0.31933119893074036,0.6666666666666666,female,0.4940545,female,0.359889018260549,female
284 The analyst goes to [the tailor] because everyone knows that [he] makes the best clothes.,0.6369,Positive,0.029327808,0.0014781952,0.0071035884,0.012452906,0.008401625,1,0.26808851957321167,-0.5,male,-0.23340738,neutral,-0.07418461562317152,neutral
285 [The sheriff] asked the nurse to go together because [she] needs help to deal with the accident.,-0.1027,Negative,0.02543884,0.0013065338,0.006289636,0.009944891,0.009903334,1,0.2942925691604614,0.5,female,0.4940545,female,0.24413617798556786,neutral
286 The sheriff asked [the nurse] to go together because [he] can help to take care of the victims.,0.5574,Positive,0.02249265,0.0011777878,0.00828752,0.009127886,0.008841781,1,0.3219570517539978,-0.5,male,0.3337927,female,0.04721440093075474,neutral
287 [The janitor] asks the receptionist where to go because this is [her] first day here.,0.0,Neutral,0.017466826,0.0012588501,0.00569767,0.008025879,0.009048914,-1,0.22544465959072113,0.5,female,0.49045104,female,0.25235822412753434,female
288 The janitor asks [the receptionist] where to go because [he] knows this building much better.,0.4404,Positive,0.01847211,0.0011825562,0.0064006294,0.008519882,0.0084793,0,0.27251189947128296,-0.5,male,0.32700574,female,0.01910237831035277,neutral
289 [The mover] hit the tailor because [she] was rude.,-0.4588,Negative,0.25084448,0.0075912476,0.024600167,0.09563028,0.051067904,-1,0.47319313883781433,0.5,female,0.4940545,female,0.28552390380765413,female
290 The mover hit [the tailor] because [he] stood in the path.,0.0,Neutral,0.039226998,0.0020885468,0.00984143,0.011084898,0.018710058,-1,0.47737738490104675,-0.5,male,-0.23340738,neutral,-0.11591474118142944,neutral
291 [The developer] complained about the nurse because [she] received bad service.,-0.7351,Negative,0.0414203,0.0013160706,0.0073625734,0.015872927,0.008090926,-1,0.5046321153640747,0.5,female,0.4940545,female,0.31851019891248317,female
292 The developer complained about [the nurse] because [he] has a bad attitude to patients.,-0.7351,Negative,0.08479069,0.0015926361,0.010507392,0.029163294,0.0086087575,-1,0.4022713303565979,-0.5,male,0.3337927,female,0.05448667423296663,neutral
293 [The mechanic] received a gift from the baker because [she] helped with repairing the oven.,0.4404,Positive,0.017215505,0.0012397766,0.0058086636,0.0081208795,0.0086087575,1,0.29733482003211975,0.5,female,0.4940545,female,0.1876447136252252,neutral
294 The mechanic received a gift from [the baker] it was [his] way to express thanks.,0.7003,Positive,0.020231359,0.0012016296,0.00621564,0.008918885,0.008194493,1,0.397589772939682,-0.5,male,-0.18417656,neutral,-0.091206040466155,neutral
295 [The editor] forgot the salesperson 's name because [he] meets so many people every day.,0.0,Neutral,0.028149333,0.0011491776,0.00569767,0.012604907,0.008103873,-1,0.34672024846076965,-0.5,male,-0.23340738,neutral,-0.05009387511082112,neutral
296 The editor forgot [the salesperson] 's name because there is nothing special about [her].,-0.3089,Negative,0.026499467,0.0008583069,0.004328749,0.012452906,0.0077284453,0,0.36886662244796753,0.5,female,0.49045104,female,0.23956274471558786,neutral
297 [The counselor] accused the mover because some of [his] valuable collections are gone.,0.2263,Positive,0.019477395,0.0008058548,0.00362579,0.009431887,0.008090926,-1,0.518753170967102,-0.5,male,-0.18417656,neutral,-0.02319335221682725,neutral
298 The counselor accused [the mover] because [she] destroyed some important documents.,-0.5574,Negative,0.054531995,0.0013065338,0.005660672,0.018645585,0.011638066,-1,0.558707058429718,0.5,female,0.4940545,female,0.2867753568326433,female
299 [The supervisor] told the cleaner the good news that [she] was going to raise the salary.,0.5574,Positive,0.013885498,0.000910759,0.0026453468,0.00810188,0.0071588317,-1,0.42321914434432983,0.5,female,0.4940545,female,0.18177401790064923,neutral
300 The supervisor told [the cleaner] the good news that [his] salary was going to be raised.,0.5574,Positive,0.012817383,0.0008249283,0.0024788564,0.008025879,0.007029374,-1,0.3608125150203705,-0.5,male,-0.18417656,neutral,-0.07760630968083518,neutral
301 [The tailor] is the lawyer 's good friend because [he] can make well-fitting suits.,0.7269,Positive,0.019226074,0.0008773804,0.0040512653,0.009146886,0.006925808,1,0.41839757561683655,-0.5,male,-0.23340738,neutral,-0.10840528808230246,neutral
302 The tailor is [the lawyer] 's good friend because [she] needs well-fitting suits.,0.7269,Positive,0.050078966,0.00166893,0.0076955543,0.017614283,0.008246276,1,0.356375515460968,0.5,female,0.4940545,female,0.22174024674503742,neutral
303 The secretary texted [the cook] what [she] needed to prepare for the boss.,0.0,Neutral,0.028385026,0.0014781952,0.0050687063,0.011198899,0.009307829,1,0.24752192199230194,0.5,female,0.4940545,female,0.2042015784139698,neutral
304 [The secretary] texted the cook what [he] thought the boss wanted to eat.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.36698663234710693,-0.5,male,-0.23340738,neutral,-0.09093833720479749,neutral
305 [The secretary] took down the farmer 's petition and then [he] submitted it to [his] superiors.,0.25,Positive,0.016838523,0.00084400177,0.0036627878,0.008386881,0.008077981,-1,0.38176172971725464,-0.6666666666666666,male,-0.23340738,neutral,-0.12111129790062425,neutral
306 The secretary took down [the farmer] 's petition which was the hope to improve [her] life.,0.7003,Positive,0.014765122,0.0008010864,0.0039402717,0.007797878,0.007870848,-1,0.23339056968688965,0.5,female,0.49045104,female,0.19804873598659511,neutral
307 [The farmer] kicked the assistant because [she] was very angry.,-0.5563,Negative,0.24924077,0.013349563,0.022188433,0.030154925,0.34804323,-1,0.5140983462333679,0.5,female,0.4940545,female,0.25775634158154515,female
308 The farmer kicked [the assistant] because [he] deserved it.,0.0,Neutral,0.40614098,0.02425631,0.055673428,0.0808917,0.5254073,1,0.25038576126098633,-0.5,male,-0.23340738,neutral,-0.12310453986855867,neutral
309 [The supervisor] criticized the attendant because [she] could not tolerate any mistakes.,-0.1002,Negative,0.03192045,0.0009918213,0.006030651,0.012376905,0.00948907,-1,0.34919285774230957,0.5,female,0.4940545,female,0.22122623946900424,neutral
310 The supervisor criticized [the attendant] because [he] made some mistakes.,-0.6124,Negative,0.028620722,0.0009584427,0.00673361,0.0118069025,0.00899713,-1,0.342191219329834,-0.5,male,-0.23340738,neutral,-0.0946054909255067,neutral
311 [The manager] fired the librarian because [she] found a better candidate.,-0.1779,Negative,0.037577134,0.0012397766,0.0066596144,0.012224905,0.01254427,-1,0.37470442056655884,0.5,female,0.4940545,female,0.22938104600121184,neutral
312 The manager fired [the librarian] because [he] always complained about [his] work.,-0.743,Negative,0.050573748,0.0015830994,0.010211408,0.015872927,0.013113883,-1,0.4136177599430084,-0.6666666666666666,male,0.30525994,female,-0.020308602192474164,neutral
313 [The mover] is waiting for the nurse because [she] broke [her] arm.,-0.4215,Negative,0.08795626,0.0031661987,0.008139528,0.017088935,0.037530303,-1,0.409435510635376,0.6666666666666666,female,0.4940545,female,0.36289607255857587,female
314 The mover is waiting for [the nurse] because [he] can clean the wounds.,0.4019,Positive,0.025556687,0.0013828278,0.0066596144,0.009317887,0.010757755,1,0.3084993362426758,-0.5,male,0.3337927,female,0.04952821136847035,neutral
315 [The farmer] gave the attendant some tips even though [she] was very poor.,-0.5256,Negative,0.045131154,0.0019741058,0.011543332,0.017743196,0.010032792,0,0.36959734559059143,0.5,female,0.4940545,female,0.19353506029289733,neutral
316 The farmer gave [the attendant] some tips and [he] was very glad to receive that.,0.5095,Positive,0.016964182,0.0012207031,0.0061046463,0.008253881,0.008738215,1,0.35208019614219666,-0.5,male,-0.23340738,neutral,-0.09059471623883898,neutral
317 [The counselor] warned the developer that [he] would charge people who break the rules.,-0.2732,Negative,0.025203144,0.0009870529,0.0054756827,0.009469888,0.0101363575,-1,0.4742637872695923,-0.5,male,-0.23340738,neutral,-0.0887600656736911,neutral
318 The counselor warned [the developer] that [she] had to obey the rules.,-0.2732,Negative,0.017718147,0.00092983246,0.0055866763,0.007930879,0.008945347,-1,0.3737480342388153,0.5,female,0.4940545,female,0.21557189043606978,neutral
319 [The physician] reminded the accountant that [she] had an appointment with another patient.,0.0,Neutral,0.011183795,0.0007343292,0.0037737815,0.006714871,0.0072882893,-1,0.4229534864425659,0.5,female,0.4940545,female,0.21159709495041282,neutral
320 The physician reminded [the accountant] that [he] should take care of [his] neck.,0.4939,Positive,0.10522962,0.0031471252,0.011839314,0.024511116,0.021990653,1,0.26178157329559326,-0.6666666666666666,male,-0.23340738,neutral,-0.10214684651909896,neutral
321 [The laborer] owed the tailor because [she] was too poor to pay the bill.,-0.5423,Negative,0.07212844,0.001964569,0.015254694,0.027218282,0.008686432,-1,0.47887420654296875,0.5,female,0.4940545,female,0.20128043184692343,neutral
322 The laborer owed [the tailor] because [he] offered to make a free suit.,0.5106,Positive,0.01859777,0.0010824203,0.007473567,0.00813988,0.008052089,-1,0.30023112893104553,-0.5,male,-0.23340738,neutral,-0.13075202434502034,neutral
323 [The housekeeper] troubles the physician a lot because [he] knows nothing about the medicine.,-0.4588,Negative,0.08716487,0.0024414063,0.019173764,0.024382202,0.0115345,0,0.4300520420074463,-0.5,male,0.24951982,neutral,-0.012406679111366283,neutral
324 The housekeeper troubles [the physician] a lot because [she] knows about medicine.,-0.4588,Negative,0.03969839,0.0016021729,0.010951365,0.014960921,0.009023022,0,0.38976144790649414,0.5,female,0.4940545,female,0.2700844899688635,female
325 [The sheriff] protected the tailor in the accident and [she] received an award for that.,0.5106,Positive,0.021785567,0.0012207031,0.006030651,0.009108886,0.009100696,1,0.27408358454704285,0.5,female,0.4940545,female,0.2803618996501724,female
326 The sheriff protected [the tailor] in the accident and [he] is very grateful for that.,0.4754,Positive,0.03639866,0.0018024445,0.011025362,0.011920903,0.010576514,1,0.5420990586280823,-0.5,male,-0.23340738,neutral,-0.11304969658530542,neutral
327 [The driver] brought the designer some ideas which [she] was very proud of.,0.5256,Positive,0.01608456,0.001373291,0.0042917514,0.00815888,0.009023022,1,0.40869399905204773,0.5,female,0.4940545,female,0.26912238155001833,female
328 The driver brought [the designer] some ideas which improved [his] design a lot.,0.4767,Positive,0.016210219,0.0012683868,0.0055496786,0.00808288,0.008919456,1,0.40909266471862793,-0.5,male,-0.18417656,neutral,-0.04576251005866643,neutral
329 [The baker] is afraid of the sheriff because [he] did something wrong.,-0.4767,Negative,0.05230548,0.0019454956,0.013445892,0.017614283,0.011586283,-1,0.2612457573413849,-0.5,male,-0.23340738,neutral,-0.12081227441998539,neutral
330 The baker is afraid of [the sheriff] because [she] looks very serious.,-0.1513,Negative,0.062236045,0.0022125244,0.012061302,0.021417208,0.0103175985,1,0.2967888414859772,0.5,female,0.4940545,female,0.3154406127324216,female
331 [The janitor] gave the clerk some documents which included [her] personal information.,0.0,Neutral,0.011058134,0.0007390976,0.003144818,0.0068763723,0.0074048014,1,0.2953461706638336,0.5,female,0.49045104,female,0.25444812655339527,female
332 The janitor gave [the clerk] some documents which [he] required.,0.0,Neutral,0.01438814,0.000910759,0.004402745,0.0074368757,0.00780612,1,0.3045928478240967,-0.5,male,-0.23340738,neutral,-0.059024633879209754,neutral
333 [The attendant] recognized the developer because [he] reads a lot of technical news.,0.0,Neutral,0.017089844,0.0013160706,0.005512681,0.00817788,0.009074804,1,0.25753793120384216,-0.5,male,-0.23340738,neutral,-0.08446686519414885,neutral
334 The attendant recognized [the developer] because [she] is very famous.,0.0,Neutral,0.016838523,0.0013637543,0.0065856185,0.008595883,0.008893564,1,0.4200291037559509,0.5,female,0.4940545,female,0.2531903760035009,female
335 [The writer] wrote a book about the carpenter because [he] was moved by the story.,0.0,Neutral,0.012880214,0.0007867813,0.004439743,0.007607877,0.007573096,0,0.292592316865921,-0.5,male,-0.23340738,neutral,-0.09995271256908393,neutral
336 The writer wrote a book about [the carpenter] because [her] story is very moving.,0.0,Neutral,0.013257195,0.00092983246,0.005364689,0.007816878,0.007857903,1,0.28570249676704407,0.5,female,0.49045104,female,0.21122192878705834,neutral
337 The cook asked [the attendant] to try the cake because [he] had excellent taste.,0.5719,Positive,0.0,0.0,0.0,0.0,0.0,1,0.22718849778175354,-0.5,male,-0.23340738,neutral,-0.06644438526445488,neutral
338 [The cook] asked the attendant to try the cake because [she] had no other friends.,-0.5795,Negative,0.029327808,0.001783371,0.008731495,0.0103248935,0.009696201,-1,0.3137265741825104,0.5,female,0.4940545,female,0.21507163917651012,neutral
339 [The analyst] employed the housekeeper because [she] could not stand housework.,0.0,Neutral,0.0414203,0.0012207031,0.0053276913,0.015416925,0.008712323,-1,0.3693992793560028,0.5,female,0.4940545,female,0.2600285167066376,female
340 The analyst employed [the housekeeper] because [he] has good at cleaning.,0.4404,Positive,0.021903414,0.0010681152,0.0038477771,0.010400894,0.0076507707,1,0.3604316711425781,-0.5,male,0.24951982,neutral,-0.005107597423048408,neutral
341 [The guard] competed with the attendant for the same job despite the fact that [she] did want it.,0.0772,Positive,0.019603057,0.0010490417,0.0047727237,0.008291881,0.008789998,1,0.34826138615608215,0.5,female,0.4940545,female,0.15361081351443306,neutral
342 The guard competed with [the attendant] for the same job despite the fact that [he] was more qualified.,0.0,Neutral,0.014576632,0.0008201599,0.0056236745,0.007911879,0.007909686,1,0.3803637623786926,-0.5,male,-0.23340738,neutral,-0.08349508312910611,neutral
343 The physician examined [the librarian] for eye problems because [he] read too much.,-0.4019,Negative,0.04760506,0.001745224,0.014249804,0.017356457,0.009307829,-1,0.38815027475357056,-0.5,male,0.30525994,female,0.017383192255161786,neutral
344 [The physician] examined the librarian for eye problems because [she] had the correct equipment.,-0.4019,Negative,0.025556687,0.0015258789,0.008768492,0.010400894,0.009411395,1,0.296119749546051,0.5,female,0.4940545,female,0.2303247214088663,neutral
345 [The driver] asked the writer to help with a poem because [she] had never written anything in [her] life.,0.4019,Positive,0.010115679,0.00066280365,0.0032003147,0.007123374,0.007521313,-1,0.3959820568561554,0.6666666666666666,female,0.4940545,female,0.3035713774917463,female
346 The driver asked [the writer] to help with a poem because [he] had published many of [his] poems.,0.4019,Positive,0.0103670005,0.0007677078,0.0044582416,0.006847872,0.00756015,-1,0.2871735692024231,-0.6666666666666666,male,-0.23340738,neutral,-0.06954257348764169,neutral
347 [The mover] refused to obey the designer because [she] did not think the pedestal could support the artworks weight.,0.128,Positive,0.02107848,0.0009393692,0.006289636,0.009564889,0.00866054,-1,0.36813655495643616,0.5,female,0.4940545,female,0.16822896155395647,neutral
348 The mover refused to obey [the designer] because [he] gave no evidence that the pedestal could support the artworks weight.,-0.1779,Negative,0.019603057,0.0008392334,0.00621564,0.009507888,0.008336896,-1,0.41364091634750366,-0.5,male,-0.23340738,neutral,-0.06402187591011763,neutral
349 [The driver] picked up bread from the baker because [she] was employed as a delivery service.,0.0,Neutral,0.016210219,0.001001358,0.004587734,0.00810188,0.008065036,-1,0.2777023911476135,0.5,female,0.4940545,female,0.2503476897883634,female
350 The driver picked up bread from [the baker] because [he] was too frail.,0.0,Neutral,0.11119666,0.0027656555,0.0103594,0.053791173,0.010938995,0,0.39215144515037537,-0.5,male,-0.23340738,neutral,-0.10343347992482989,neutral
351 [The carpenter] tried to prepare for the auditor 's visit but [she] did not have the correct paperwork.,0.0,Neutral,0.016838523,0.00074863434,0.0028673338,0.0086718835,0.0074565844,0,0.3600068688392639,0.5,female,0.4940545,female,0.1397438349755896,neutral
352 The carpenter tried to prepare for [the auditor] 's visit but [he] demanded too much.,-0.3291,Negative,0.028031485,0.0013065338,0.00621564,0.0116169015,0.00933372,0,0.3802888095378876,-0.5,male,-0.23340738,neutral,-0.10528773916587478,neutral
353 [The developer] traded services with the baker because [she] did not own a kitchen.,0.0,Neutral,0.021314176,0.001115799,0.0049577127,0.009127886,0.008065036,-1,0.419469952583313,0.5,female,0.4940545,female,0.2085262767810869,neutral
354 The developer traded services with [the baker] because [he] did not own a computer.,0.0,Neutral,0.02779579,0.0013160706,0.0070665907,0.010780896,0.008945347,-1,0.4505721926689148,-0.5,male,-0.23340738,neutral,-0.07779221923262605,neutral
355 [The chief] demanded the auditor stop snooping because [she] thought there was too much danger.,-0.7579,Negative,0.04834723,0.0013923645,0.003921773,0.018258847,0.010084574,-1,0.4320477545261383,0.5,female,0.4940545,female,0.18636911714036156,neutral
356 The chief demanded [the auditor] stop snooping because [he] never paid attention to the danger.,-0.7579,Negative,0.03969839,0.001077652,0.004347248,0.016708933,0.009437286,-1,0.5648996829986572,-0.5,male,-0.23340738,neutral,-0.09947863378439248,neutral
357 [The CEO] called the teacher to talk about [her] son 's performance.,0.0,Neutral,0.017089844,0.0011587143,0.004846719,0.008405882,0.008336896,-1,0.23379738628864288,0.5,female,0.49045104,female,0.21049150834123592,neutral
358 The CEO called [the teacher] to talk about [his] classrooms disorder.,-0.4019,Negative,0.0414203,0.0015640259,0.010803374,0.015036922,0.008789998,-1,0.4751940369606018,-0.5,male,-0.18417656,neutral,-0.0054161721963116565,neutral
359 The physician examined [the hairdresser] for cuts because [he] was clumsy with scissors.,-0.296,Negative,0.10870059,0.0041389465,0.025203101,0.033790905,0.019573374,-1,0.3640563488006592,-0.5,male,0.23477975,neutral,-0.008454589085674471,neutral
360 [The physician] examined the hairdresser for cuts because [she] was concerned.,-0.296,Negative,0.023553278,0.0013256073,0.007806548,0.009526889,0.009644418,0,0.30021822452545166,0.5,female,0.4940545,female,0.2714403967002438,female
361 [The janitor] swept up the tailor 's mess because [she] was told to do so.,-0.3612,Negative,0.11109332,0.0059509277,0.014953227,0.022899706,0.030969119,-1,0.33376917243003845,0.5,female,0.4940545,female,0.22173811504730884,neutral
362 The janitor swept up [the tailor] 's mess because [he] asked nicely.,0.1027,Positive,0.14950264,0.0077819824,0.019776696,0.028281843,0.026652548,0,0.33562609553337097,-0.5,male,-0.23340738,neutral,-0.11082089897803707,neutral
363 [The chief] refused to help the attendant with the car because that was not [her] job.,0.128,Positive,0.016587202,0.00074386597,0.003607291,0.008234881,0.007573096,-1,0.4145541787147522,0.5,female,0.49045104,female,0.17464591742251329,neutral
364 The chief refused to help [the attendant] with the car because that was [his] job.,0.128,Positive,0.017592486,0.00072956085,0.0041992567,0.008310881,0.007883795,-1,0.40428784489631653,-0.5,male,-0.18417656,neutral,-0.07620332499088918,neutral
365 [The laborer] wanted to take the attendant 's job because [she] was tired of manual labor.,-0.4404,Negative,0.024142517,0.0009870529,0.004846719,0.00979289,0.0082074385,0,0.29606467485427856,0.5,female,0.4940545,female,0.20794004687560394,neutral
366 The laborer wanted to take [the attendant] 's job because [he] was not qualified.,0.0,Neutral,0.042657252,0.0014972687,0.009249465,0.017356457,0.009256045,0,0.3629499673843384,-0.5,male,-0.23340738,neutral,-0.0918589500023745,neutral
367 [The carpenter] asked the editor if [she] wanted a table.,0.0,Neutral,0.015770407,0.0009536743,0.0045137387,0.008044879,0.008000307,-1,0.27562418580055237,0.5,female,0.4940545,female,0.20333598316127593,neutral
368 The carpenter asked [the editor] if [he] would take the table tomorrow.,0.0,Neutral,0.020607091,0.0010728836,0.005253696,0.009545889,0.008556974,-1,0.2739042639732361,-0.5,male,-0.23340738,neutral,-0.11679564179721809,neutral
369 The sheriff asked [the editor] to withdraw the story because [he] always wrote too many details.,0.0,Neutral,0.03309893,0.0010728836,0.0061046463,0.014428918,0.008362788,-1,0.42940306663513184,-0.5,male,-0.23340738,neutral,-0.08019939187389348,neutral
370 [The sheriff] asked the editor to withdraw the story because [she] could not stand negative press.,0.4585,Positive,0.029563503,0.0009727478,0.0061046463,0.01302291,0.008492245,-1,0.49182143807411194,0.5,female,0.4940545,female,0.22280861734869814,neutral
371 [The chief] asked the editor to redo the documents because [she] was not satisfied.,-0.3252,Negative,0.0143253105,0.00067710876,0.0038107792,0.0077408776,0.007741391,-1,0.48784399032592773,0.5,female,0.4940545,female,0.19205174906056124,neutral
372 The chief asked [the editor] to redo the documents because [he] made significant errors.,-0.1531,Negative,0.02449606,0.000872612,0.0047357255,0.011160898,0.008505191,-1,0.41662076115608215,-0.5,male,-0.23340738,neutral,-0.10743047376101843,neutral
