text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
256 The teacher talked to [the salesperson] and invited [him] to dinner.,0.0,Neutral,0.01859777,0.0012683868,0.0063266335,0.008329881,0.008738215,-1,0.26277804374694824,-0.5,male,-0.24708337,neutral,-0.02554677390488114,neutral
257 The janitor cleaned for [the baker] and asked [her] for the tips.,0.0,Neutral,0.027677942,0.0017929077,0.0075845607,0.010020891,0.010472948,1,0.25590360164642334,0.5,female,0.49045104,female,0.2604900173752933,female
258 The baker packed [the janitor] some bread and waited for [him] to pay.,-0.1027,Negative,0.032863233,0.0020217896,0.01087737,0.010666896,0.011560392,-1,0.4241134226322174,-0.5,male,-0.24708337,neutral,-0.11421891330909033,neutral
259 The cook got the phone call from [the nurse] and began to prepare the lunch for [her].,0.0,Neutral,0.021667719,0.0015544891,0.0068076057,0.008595883,0.009592636,1,0.28099843859672546,0.5,female,0.49045104,female,0.23509915060128733,neutral
260 The nurse got the phone call from [the cook] and began to prepare the surgery for [him].,0.0,Neutral,0.021196328,0.0013637543,0.007473567,0.008823884,0.008738215,1,0.23407837748527527,-0.5,male,0.3337927,female,0.036902427852214745,neutral
261 The developer successfully sold [the housekeeper] the product and helped [her] to set up.,0.4939,Positive,0.0,0.0,0.0,0.0,0.0,1,0.5291472673416138,0.5,female,0.49045104,female,0.2888818966025832,female
262 The housekeeper bought the product from [the developer] and asked [him] to set up.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.23998834192752838,-0.5,male,0.24951982,neutral,-0.013823815351097463,neutral
263 The driver dropped [the accountant] at the corner and asked [her] to watch out when crossing the street.,0.0,Neutral,0.021314176,0.0012588501,0.004606233,0.008253881,0.01086132,-1,0.4513133466243744,0.5,female,0.49045104,female,0.1974667622317088,neutral
264 The accountant asked [the driver] to stop at the corner and gave [him] some tips.,-0.296,Negative,0.017969469,0.0009918213,0.0032373124,0.008044879,0.009359611,1,0.3511855900287628,-0.5,male,-0.24708337,neutral,-0.11066722426821483,neutral
265 The manager discussed with [the designer] for a long time and tried to convince [her] to sell this idea.,0.25,Positive,0.016964182,0.0010204315,0.004421244,0.008443882,0.009074804,-1,0.46181514859199524,0.5,female,0.49045104,female,0.20982116691712718,neutral
266 The designer discussed with [the manager] for a long time but still refused to sell the idea to [him].,-0.4215,Negative,0.015958898,0.0008678436,0.0052906936,0.008329881,0.008582866,-1,0.38058438897132874,-0.5,male,-0.24708337,neutral,-0.07958656788708283,neutral
267 The mechanic not only explained several terms to [the counselor] but also wrote some down for [her].,0.0,Neutral,0.01646154,0.0008916855,0.0047172266,0.008462882,0.0082074385,1,0.35622352361679077,0.5,female,0.49045104,female,0.1407297493758133,neutral
268 The counselor not only explained to [the mechanic] economy terms and also wrote down some down for [him].,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0,0.2984202802181244,-0.5,male,-0.24708337,neutral,-0.0934630251675255,neutral
269 The mechanic opened the door for [the cleaner] and led [her] to the room.,0.1779,Positive,0.039226998,0.0025749207,0.008176526,0.010552894,0.020782012,-1,0.29761338233947754,0.5,female,0.49045104,female,0.18142393985108135,neutral
270 The cleaner knocked at [the mechanic] 's door and waited for [him] to show up.,0.1779,Positive,0.039226998,0.0023555756,0.007547563,0.0113509,0.020091362,-1,0.4740406274795532,-0.5,male,-0.24708337,neutral,-0.0931195325092508,neutral
271 The mover followed [the writer] 's instruction and waited outside [her] apartment.,0.0,Neutral,0.018849092,0.0010967255,0.004994711,0.008424882,0.009256045,-1,0.3422604203224182,0.5,female,0.49045104,female,0.2538723745229006,female
272 The writer asked [the mover] to move everything to the new apartment and paid [him].,0.0,Neutral,0.015958898,0.0009012222,0.004402745,0.0081208795,0.008103873,-1,0.4307960867881775,-0.5,male,-0.24708337,neutral,-0.08096494975655426,neutral
273 The carpenter stopped [the tailor] from entering the workspace and talked to [her].,-0.2263,Negative,0.02449606,0.0015544891,0.007732552,0.009374888,0.010214032,-1,0.5164043307304382,0.5,female,0.49045104,female,0.19757005877598913,neutral
274 The tailor showed [the carpenter] the tools and let [him] try.,0.0,Neutral,0.025792383,0.0016593933,0.008361516,0.009640889,0.01052473,-1,0.2337058037519455,-0.5,male,-0.24708337,neutral,-0.14126182761743614,neutral
275 The construction worker asked [the assistant] to make a list of today 's meetings and thanked [her].,0.4404,Positive,0.010743983,0.000872612,0.0036997858,0.0071138735,0.0077154995,1,0.29036831855773926,0.5,female,0.49045104,female,0.22719464560008876,neutral
276 The assistant made a list of today 's schedule for [the construction worker] and showed [him].,0.0,Neutral,0.011120965,0.0008010864,0.0030523231,0.0072088744,0.0077025536,1,0.28876248002052307,-0.5,male,-0.24708337,neutral,-0.08239767585195554,neutral
277 The supervisor asked [the secretary] to stop by and assigned a task to [her].,-0.296,Negative,0.016587202,0.00096321106,0.0038292783,0.00821588,0.008841781,-1,0.2771449685096741,0.5,female,0.49045104,female,0.2561820785430095,female
278 The secretary greeted [the supervisor] and handed [him] the report.,0.2732,Positive,0.017341165,0.0009536743,0.0045322375,0.00817788,0.0086087575,-1,0.27278730273246765,-0.5,male,-0.24708337,neutral,-0.1283726752045184,neutral
279 The chief hired [the receptionist] and bought [her] a new phone for work.,0.0,Neutral,0.021196328,0.0012207031,0.0056236745,0.008880884,0.009281937,1,0.32024946808815,0.5,female,0.49045104,female,0.25977154613912773,female
280 The receptionist was hired by [the chief] and will receive the payment from [him].,0.0,Neutral,0.01608456,0.00082969666,0.003866276,0.007968879,0.007961469,1,0.2660004198551178,-0.5,male,0.32700574,female,0.014634723900001378,neutral
281 The janitor talked with [the auditor] and passed [her] the files.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.4945929944515228,0.5,female,0.49045104,female,0.23108577050068144,neutral
282 The auditor called [the janitor] and asked [him] to clean up the hall.,0.4019,Positive,0.020607091,0.0011444092,0.0058086636,0.008823884,0.009437286,-1,0.3026197552680969,-0.5,male,-0.24708337,neutral,-0.11376102223048769,neutral
283 The analyst met [the tailor] at home and asked [her] to make a new suit.,0.0,Neutral,0.01822079,0.001115799,0.005105704,0.008500882,0.008738215,1,0.24870839715003967,0.5,female,0.49045104,female,0.28052118713642943,female
284 The tailor met [the analyst] at home and offered [him] a new design.,0.0,Neutral,0.014073989,0.0010299683,0.0046247323,0.0075888764,0.008556974,1,0.25368404388427734,-0.5,male,-0.24708337,neutral,-0.09835728464435249,neutral
285 The sheriff stopped [the nurse] and hugged [her] for the great help.,0.8225,Positive,0.06579731,0.003376007,0.01191331,0.016784932,0.015429466,1,0.37744995951652527,0.5,female,0.49045104,female,0.27848741163232543,female
286 The nurse met [the sheriff] at the scene and helped [him] with the accident.,-0.4767,Negative,0.023788974,0.001373291,0.008250522,0.008576883,0.01052473,1,0.35593709349632263,-0.5,male,0.3337927,female,0.038156660684256674,neutral
287 The janitor met [the receptionist] and got the key from [her] every day.,0.0,Neutral,0.026499467,0.0016403198,0.007991537,0.010058892,0.009696201,1,0.31861621141433716,0.5,female,0.49045104,female,0.2732211107904663,female
288 The receptionist waits for [the janitor] and drives [him] back every day.,0.0,Neutral,0.039935954,0.0023651123,0.010655383,0.011844902,0.01508414,-1,0.3503382205963135,-0.5,male,0.32700574,female,0.0371486197883146,neutral
289 The mover went to [the tailor] 's house and helped [her] move the boxes.,0.0,Neutral,0.031684756,0.0019264221,0.009545447,0.010742896,0.011819307,1,0.27330389618873596,0.5,female,0.49045104,female,0.21582799066708191,neutral
290 The tailor called [the mover] and asked [him] to arrive before 9 am.,0.0,Neutral,0.013571346,0.0009393692,0.0042732526,0.007531876,0.008556974,-1,0.5056331753730774,-0.5,male,-0.24708337,neutral,-0.13648450758522343,neutral
291 The developer dropped by [the nurse] and discussed with [her] about the surgery.,0.0,Neutral,0.021196328,0.001373291,0.006363631,0.008823884,0.009955117,-1,0.4574335217475891,0.5,female,0.49045104,female,0.2857749828589286,female
292 The nurse gave [the developer] the prescription and told [him] not to worry.,0.3412,Positive,0.02048268,0.0012588501,0.0060676485,0.008424882,0.009074804,-1,0.3111833333969116,-0.5,male,0.3337927,female,0.03770238953191611,neutral
293 The mechanic helped [the baker] fix the machine and charged [her] 1000 dollars.,-0.2023,Negative,0.02685301,0.0015735626,0.0058086636,0.00983089,0.010421164,-1,0.36565256118774414,0.5,female,0.49045104,female,0.18018843224805473,neutral
294 The baker handed [the mechanic] the cake and waited for [him] to pay.,-0.1027,Negative,0.023553278,0.0015068054,0.008361516,0.008766884,0.010188141,-1,0.6203782558441162,-0.5,male,-0.24708337,neutral,-0.11892952527009562,neutral
295 The salesperson called [the editor] and asked [her] to write an article about the company.,0.0,Neutral,0.012754552,0.0008869171,0.0039957687,0.007360875,0.008168601,-1,0.3992123603820801,0.5,female,0.49045104,female,0.25607548275754105,female
296 The editor interviewed [the salesperson] and wrote an article about [his] company.,0.0,Neutral,0.008921904,0.0005912781,0.0030338243,0.0067528714,0.007068211,-1,0.35077139735221863,-0.5,male,-0.18417656,neutral,-0.026123661928315334,neutral
297 The mover arrived early at [the counselor] 's house and offered to help [her].,0.4019,Positive,0.011937759,0.0009202957,0.004587734,0.0072468747,0.008298059,-1,0.22096765041351318,0.5,female,0.49045104,female,0.26427145504669547,female
298 The counselor called [the mover] and asked [him] to start early.,0.0,Neutral,0.017215505,0.0011205673,0.0054756827,0.008405882,0.0089712385,-1,0.32945969700813293,-0.5,male,-0.24708337,neutral,-0.09813859005967555,neutral
299 The supervisor stopped [the cleaner] and told [her] not to clean that room.,-0.3523,Negative,0.02779579,0.0014781952,0.005364689,0.009678889,0.011223801,-1,0.6679185628890991,0.5,female,0.49045104,female,0.2795696044494432,female
300 The cleaner stopped [the supervisor] and told [him] not to walk on that way.,-0.0516,Negative,0.026145924,0.0012588501,0.0038292783,0.010058892,0.010421164,-1,0.6305345892906189,-0.5,male,-0.24708337,neutral,-0.11895848181428631,neutral
301 The lawyer called [the tailor] and made an appointment with [her].,0.0,Neutral,0.0201057,0.0013256073,0.0062526376,0.008500882,0.008841781,-1,0.25200024247169495,0.5,female,0.49045104,female,0.2832448536798588,female
302 The tailor called [the lawyer] and made an appointment with [him].,0.0,Neutral,0.01847211,0.0011253357,0.00621564,0.008234881,0.008375733,-1,0.27484944462776184,-0.5,male,-0.24708337,neutral,-0.13368943125334762,neutral
303 The cook decided to fire [the secretary] and told [her] not to come here next Monday.,-0.34,Negative,0.08004235,0.002632141,0.0075845607,0.019096779,0.029069828,-1,0.6767408847808838,0.5,female,0.49045104,female,0.22029606732013007,neutral
304 The secretary had a quarrel with [the cook] and threw a book to [him].,0.0,Neutral,0.04067813,0.0018978119,0.007806548,0.014048916,0.011249693,-1,0.4598959684371948,-0.5,male,-0.24708337,neutral,-0.09331245766381821,neutral
305 The farmer consulted [the secretary] about many things and invited [her] to dinner.,0.0,Neutral,0.017466826,0.0009965897,0.004846719,0.008443882,0.008259222,1,0.3179541230201721,0.5,female,0.49045104,female,0.270632895278973,female
306 The secretary bought many products from [the farmer] and asked [him] for a discount.,0.0,Neutral,0.014136819,0.0006866455,0.0032003147,0.007987879,0.0072882893,-1,0.5358223915100098,-0.5,male,-0.24708337,neutral,-0.12779580914663882,neutral
307 The farmer hired [the assistant] and told [her] to come to work twice a week.,0.0,Neutral,0.018849092,0.0013065338,0.006622616,0.00810188,0.009204263,-1,0.22725284099578857,0.5,female,0.49045104,female,0.24260893737805786,neutral
308 The assistant rescheduled the meeting for [the farmer] and told [him] to be well prepared.,0.4588,Positive,0.013445686,0.0009918213,0.004920715,0.007341875,0.0082074385,1,0.27673909068107605,-0.5,male,-0.24708337,neutral,-0.11778407117681934,neutral
309 The supervisor had a quarrel with [the attendant] and decided to fire [her].,-0.34,Negative,0.10739898,0.0034332275,0.010655383,0.018323302,0.09929679,-1,0.5317617654800415,0.5,female,0.49045104,female,0.2490074539685862,neutral
310 The attendant hit [the supervisor] by mistake and apologized to [him].,-0.0258,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.6324740052223206,-0.5,male,-0.24708337,neutral,-0.10138749161864824,neutral
311 The manager asked [the librarian] a lot of questions and thanked [her] in the end.,0.4404,Positive,0.015958898,0.0010919571,0.0048837173,0.007911879,0.008414571,1,0.28304794430732727,0.5,female,0.49045104,female,0.24543124276480516,neutral
312 The librarian guided [the manager] to the bookshelf and asked what [he] needed.,0.0,Neutral,0.01646154,0.0009822845,0.005253696,0.00806388,0.008582866,1,0.24006126821041107,-0.5,male,0.30525994,female,0.01012113003273971,neutral
313 The mover discussed with [the nurse] about the surgery and thanked [her].,0.4404,Positive,0.017466826,0.0012493134,0.005364689,0.00813988,0.0086087575,1,0.3171221613883972,0.5,female,0.49045104,female,0.2995105100417893,female
314 The nurse helped to send [the mover] to the hospital and kept comforting [him].,0.4019,Positive,0.020607091,0.001335144,0.007843546,0.008386881,0.0097738765,1,0.4520244896411896,-0.5,male,0.3337927,female,0.05035908566293214,neutral
315 The farmer drove [the attendant] to the railway station and gave [her] a gift.,0.4404,Positive,0.02685301,0.0017738342,0.007991537,0.009089886,0.011068452,1,0.3122621178627014,0.5,female,0.49045104,female,0.22824068128055583,neutral
316 The attendant bought some fruit from [the farmer] and paid [him] by check.,0.0,Neutral,0.022139108,0.0012159348,0.0047357255,0.008747884,0.009281937,-1,0.3347730040550232,-0.5,male,-0.24708337,neutral,-0.1100382339956686,neutral
317 The developer consulted with [the counselor] for hours and paid [her] a lot of money.,0.0,Neutral,0.020231359,0.0011396408,0.0047727237,0.008975885,0.008582866,1,0.31124064326286316,0.5,female,0.49045104,female,0.24743615869986452,neutral
"318 The counselor taught [the developer] how to write the patent and charged [him] 2,000 dollars.",-0.2023,Negative,0.013885498,0.0006079674,0.002830336,0.007322875,0.0074436385,-1,0.38056981563568115,-0.5,male,-0.24708337,neutral,-0.06340087042138733,neutral
319 The physician examined [the accountant] in detail and told [her] nothing to worry about.,0.3412,Positive,0.0,0.0,0.0,0.0,0.0,1,0.23576411604881287,0.5,female,0.49045104,female,0.28881750780156895,female
320 The accountant showed the bill to [the physician] and told [him] to pay that on time.,-0.1027,Negative,0.012754552,0.0008201599,0.0030338243,0.006990373,0.0077284453,-1,0.5364909768104553,-0.5,male,-0.24708337,neutral,-0.1299236997051467,neutral
321 The laborer saw [the tailor] at the corner and talked to [her] for 2 hours.,0.0,Neutral,0.033334624,0.0020885468,0.009915425,0.0103248935,0.011560392,-1,0.3290235698223114,0.5,female,0.49045104,female,0.20672058287940032,neutral
322 The tailor offered [the laborer] a new suit and charged [him] nothing.,-0.2023,Negative,0.021785567,0.0011968613,0.0075845607,0.0088618845,0.009256045,-1,0.6938873529434204,-0.5,male,-0.24708337,neutral,-0.14131971498850018,neutral
323 The physician hired [a housekeeper] and told [her] to work every day.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.44697773456573486,0.5,female,0.49045104,female,0.3118511539423166,female
324 The housekeeper woke [the physician] up and told [him] someone was calling for [him].,0.0,Neutral,0.028856417,0.0020313263,0.011173353,0.009507888,0.011715741,-1,0.46228882670402527,-0.6666666666666666,male,0.24951982,neutral,-0.06702357310245984,neutral
325 The sheriff chatted with [the tailor] and invited [her] to dinner later.,0.0,Neutral,0.03109552,0.0018024445,0.010729378,0.010932897,0.009696201,1,0.24741089344024658,0.5,female,0.49045104,female,0.2803605138096071,female
326 The tailor finished the suit for [the sheriff] and called [him].,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,1,0.2910597622394562,-0.5,male,-0.24708337,neutral,-0.13525872841866768,neutral
327 The driver crashed into [the designer] 's artifact and paid [her] a lot.,0.0,Neutral,0.056016337,0.002632141,0.007288578,0.013782915,0.028379176,-1,0.5043596625328064,0.5,female,0.49045104,female,0.26551503314113195,female
328 The designer stopped [the driver] and asked [him] to be careful in the Expo Location.,-0.0772,Negative,0.019728716,0.0011825562,0.0037922803,0.00815888,0.010188141,-1,0.3883521556854248,-0.5,male,-0.24708337,neutral,-0.058673123704678906,neutral
329 The sheriff returned the expired cake to [the baker] and asked [her] to return the money.,0.0,Neutral,0.02920996,0.0013542175,0.0076955543,0.010856897,0.009126588,-1,0.699057400226593,0.5,female,0.49045104,female,0.18205917757275789,neutral
330 The baker packed the cake for [the sheriff] and waited for [him] to pay.,-0.1027,Negative,0.028031485,0.0016021729,0.008657498,0.009868891,0.010214032,-1,0.35615190863609314,-0.5,male,-0.24708337,neutral,-0.08780411038224875,neutral
331 The janitor asked [the clerk] how to find the meeting room and thanked [her].,0.4404,Positive,0.017341165,0.0012302399,0.0061046463,0.007949878,0.008634649,1,0.2801157832145691,0.5,female,0.49045104,female,0.24526169242859558,neutral
332 The clerk told [the janitor] to clean up the meeting room and thanked [him].,0.6808,Positive,0.019728716,0.0012969971,0.0071405866,0.008291881,0.00899713,1,0.29855287075042725,-0.5,male,-0.24708337,neutral,-0.06716122948663836,neutral
333 The developer did not find [the attendant] in the room and left [her] a note.,0.0,Neutral,0.025320992,0.0016212463,0.0065856185,0.0088618845,0.011560392,-1,0.5210649967193604,0.5,female,0.49045104,female,0.2138041997620386,neutral
334 The attendant told [the developer] there was a meeting and provided [him] the location.,0.0,Neutral,0.0137598375,0.0010728836,0.005364689,0.0072848746,0.008453408,1,0.22578012943267822,-0.5,male,-0.24708337,neutral,-0.07840597758089445,neutral
335 The carpenter went to [the writer] 's house and fixed the window for [her].,0.0,Neutral,0.033334624,0.0020122528,0.0076215584,0.0105148945,0.012440704,1,0.21675769984722137,0.5,female,0.49045104,female,0.17983648745371716,neutral
336 The writer met [the carpenter] in the shopping mall and made an appointment with [him].,0.0,Neutral,0.007916619,0.0006079674,0.003607291,0.0063823694,0.006653947,1,0.2638278901576996,-0.5,male,-0.24708337,neutral,-0.058192058903957074,neutral
337 The cook needed [the attendant] to be a taste tester and asked [her].,0.0,Neutral,0.02343543,0.0014781952,0.0071405866,0.00979289,0.0091524795,-1,0.23846106231212616,0.5,female,0.49045104,female,0.27304825393155446,female
338 The attendant loomed over the cake [the cook] prepared and gave [him] feedback.,-0.0516,Negative,0.022374803,0.0016593933,0.008361516,0.008785884,0.00948907,1,0.24342752993106842,-0.5,male,-0.24708337,neutral,-0.06982841938523686,neutral
339 The analyst needed to get [the housekeeper] into the house and paid [her] to do so.,0.0,Neutral,0.029092113,0.001449585,0.004994711,0.010172892,0.010809537,1,0.250689297914505,0.5,female,0.49045104,female,0.22779472330496936,neutral
340 The housekeeper was paid by [the analyst] and did [his] housework.,0.0,Neutral,0.016712861,0.0008249283,0.003903274,0.008500882,0.0072106146,1,0.2787618041038513,-0.5,male,0.24951982,neutral,0.0533151491149678,neutral
341 The guard wanted to spite [the attendant] and sabotaged [her].,-0.5267,Negative,0.23415339,0.010681152,0.02238941,0.035333443,0.2836219,-1,0.47291260957717896,0.5,female,0.49045104,female,0.28930874039320553,female
342 The attendant did not want to fight with [the guard] and gave [him] flowers.,0.2411,Positive,0.038519915,0.0021648407,0.010507392,0.0105148945,0.015947454,-1,0.4572860598564148,-0.5,male,-0.24708337,neutral,-0.06472173368290081,neutral
343 The physician noticed [the librarian] 's eye twitched and treated [her].,0.0,Neutral,0.053295042,0.002746582,0.01087737,0.012794908,0.02250864,-1,0.4018729627132416,0.5,female,0.49045104,female,0.2797177062896892,female
344 The librarian wrote [the physician] a nice note and repaid [him] with a book.,0.4215,Positive,0.02402467,0.0014400482,0.008509507,0.009241886,0.009722093,1,0.2213767021894455,-0.5,male,0.30525994,female,0.028070220024129903,neutral
345 The driver begged [the writer] to help and offered to pay [her].,0.3182,Positive,0.023671126,0.0013542175,0.0052166977,0.008576883,0.011068452,-1,0.5255802273750305,0.5,female,0.49045104,female,0.3748853797931824,female
346 The writer wrote [the driver] a note and even offered [him] relationship advice.,0.0,Neutral,0.0131943645,0.00077724457,0.004384246,0.0074178753,0.0079873605,-1,0.25879186391830444,-0.5,male,-0.24708337,neutral,-0.11323204334586066,neutral
347 The mover refused to move the artwork where [the designer] asked and demanded [she] reconsider.,-0.4767,Negative,0.009361716,0.0006341934,0.0034777985,0.0066388706,0.007417747,-1,0.6006098985671997,0.5,female,0.4940545,female,0.24701986485596575,neutral
348 The designer tried to explain to [the mover] that nothing was wrong and even drew [him] a diagram.,0.3724,Positive,0.027206551,0.00166893,0.008102531,0.010970897,0.011172019,-1,0.4355195462703705,-0.5,male,-0.24708337,neutral,-0.08431434063978743,neutral
349 The driver perceived [the baker] 's frailty and helped [her] with deliveries.,0.0,Neutral,0.01847211,0.0012683868,0.0063266335,0.008519882,0.00951496,1,0.2651931941509247,0.5,female,0.49045104,female,0.29502435897564083,female
350 The baker never wanted [the driver] 's help and beat [him] with a baguette.,0.4019,Positive,0.30427247,0.013866014,0.00847251,0.029273475,0.43915427,-1,0.31796130537986755,-0.5,male,-0.24708337,neutral,-0.09020402416612522,neutral
351 The carpenter did not know what do when [the auditor] arrived and simply gave [her] all the paperwork.,0.0,Neutral,0.022610499,0.0010442734,0.0040142676,0.00971689,0.008686432,-1,0.4238296151161194,0.5,female,0.49045104,female,0.1272699267713223,neutral
352 The auditor was baffled at [the carpenter] 's lack of organization and warned [him] that the audit would not end well.,-0.6386,Negative,0.028502874,0.0010633469,0.0055866763,0.014238917,0.008246276,-1,0.4271579384803772,-0.5,male,-0.24708337,neutral,-0.09115299546742016,neutral
353 The developer wanted free bread from [the baker] and made up a story for [her] about not having a kitchen.,0.5106,Positive,0.017341165,0.0010633469,0.0050317086,0.009070885,0.008323951,-1,0.26599758863449097,0.5,female,0.49045104,female,0.22811920538667593,neutral
354 The baker knew [the developer] was lying about the kitchen but made [him] bread anyways.,-0.296,Negative,0.055521555,0.002040863,0.009064475,0.020192537,0.011327368,-1,0.3139477074146271,-0.5,male,-0.24708337,neutral,-0.0717228149445749,neutral
355 The chief was worried for [the auditor] 's safety and asked [her] to stop snooping.,-0.1531,Negative,0.09112182,0.0014972687,0.0047357255,0.032689095,0.009100696,-1,0.3564486801624298,0.5,female,0.49045104,female,0.20118345180256375,neutral
356 The auditor ignored [the chief] 's warning and put [him] out of mind.,-0.5719,Negative,0.062236045,0.0012397766,0.0046247323,0.022061773,0.01187109,-1,0.5148511528968811,-0.5,male,-0.24708337,neutral,-0.11675978433845764,neutral
357 The CEO was worried that [the teacher] liked to ignore students and called [her].,-0.2263,Negative,0.039462693,0.0012588501,0.0071035884,0.014238917,0.010731863,-1,0.3009442389011383,0.5,female,0.49045104,female,0.23728987967622958,neutral
358 The teacher could not stand [the CEO] and purposefully failed [his] son.,-0.5106,Negative,0.11057663,0.0024795532,0.0068446035,0.026058068,0.026479885,-1,0.724032461643219,-0.5,male,-0.18417656,neutral,-0.05470636704364671,neutral
359 The physician was concerned for [the hairdresser] and examined [her] for cuts.,-0.296,Negative,0.04216247,0.0021076202,0.011173353,0.012642908,0.013113883,1,0.2619677484035492,0.5,female,0.49045104,female,0.2629745141193848,female
360 The hairdresser was clumsy around [the physician] and nearly cut [him].,-0.2732,Negative,0.13214645,0.005645752,0.018671319,0.028612386,0.079364374,0,0.4070568382740021,-0.5,male,-0.24708337,neutral,-0.027102141799908497,neutral
361 The janitor hated working for [the tailor] but did what [she] said.,-0.3818,Negative,0.07291982,0.0021839142,0.016963007,0.020579277,0.009618527,1,0.38631823658943176,0.5,female,0.4940545,female,0.211740779328614,neutral
362 The tailor thought [the janitor] could be good a sewing and encouraged [him].,0.6597,Positive,0.019477395,0.0013923645,0.00776955,0.009526889,0.008349842,0,0.3151558041572571,-0.5,male,0.2595082,female,-0.01810432679415345,neutral
363 The chief never wanted to help [the attendant] and refused [her] request.,-0.5358,Negative,0.013822667,0.0005912781,0.003144818,0.007531876,0.007521313,-1,0.6025602221488953,0.5,female,0.49045104,female,0.23060423770251126,neutral
364 The attendant could not understand [the chief] 's problem and reported [him] to the union.,-0.4019,Negative,0.018723432,0.0007581711,0.00449524,0.008690883,0.008815889,-1,0.46668240427970886,-0.5,male,-0.24708337,neutral,-0.09281791786540734,neutral
365 The laborer envied [the attendant] 's job and told [her] so.,-0.2732,Negative,0.019728716,0.0012493134,0.0051427023,0.008234881,0.009230154,1,0.3289119303226471,0.5,female,0.49045104,female,0.2569127847985109,female
366 The attendant ignored [the laborer] and told [him] to get back to work.,-0.3182,Negative,0.025674535,0.0011444092,0.007880543,0.009906891,0.009540852,-1,0.5866293907165527,-0.5,male,-0.24708337,neutral,-0.11158368092373024,neutral
367 The editor ordered a table from [the carpenter] and asked [him] to deliver tomorrow.,0.0,Neutral,0.01438814,0.0008535385,0.0042732526,0.008044879,0.007586042,-1,0.31564435362815857,-0.5,male,-0.24708337,neutral,-0.1333802327185586,neutral
368 The carpenter received [the editor] 's order and made [her] a table.,0.0,Neutral,0.021196328,0.0011539459,0.0058826595,0.009393888,0.008789998,-1,0.23463577032089233,0.5,female,0.49045104,female,0.2245177575777573,neutral
369 The sheriff tried to control [the editor] 's newspaper and asked [her] to stop publishing.,-0.296,Negative,0.055026773,0.0022029877,0.00984143,0.017420914,0.013269233,-1,0.6019755005836487,0.5,female,0.49045104,female,0.24556972976329566,neutral
370 The editor tricked [the sheriff] into believing everything was fine and published the story about [him] anyways.,0.0516,Positive,0.038519915,0.0011587143,0.005253696,0.01617693,0.0086087575,-1,0.3035833537578583,-0.5,male,-0.24708337,neutral,-0.07431701346011602,neutral
371 The chief was always hounding [the editor] and told [her] to redo the work.,0.0,Neutral,0.035691574,0.0011825562,0.0058826595,0.014732921,0.008893564,0,0.22693699598312378,0.5,female,0.49045104,female,0.1946217811840235,neutral
372 The editor never respected [the chief] and gave [him] bad work.,-0.7231,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.6360517740249634,-0.5,male,-0.24708337,neutral,-0.1309353049751728,neutral
373 The cook tried to trick [the auditor] and showed [her] a different kitchen.,-0.0516,Negative,0.046120718,0.0023269653,0.008509507,0.013706914,0.014393489,-1,0.38868582248687744,0.5,female,0.49045104,female,0.264678785396408,female
374 The auditor knew [the cook] was dishonest and went to [his] kitchen after hours.,-0.5719,Negative,0.11119666,0.0024223328,0.013948337,0.05203446,0.009540852,-1,0.5202426314353943,-0.5,male,-0.18417656,neutral,-0.027700892637799273,neutral
375 The designer wanted to impress [the salesperson] but showed [him] a bad design.,-0.5859,Negative,0.0665887,0.0018405914,0.00984143,0.022512967,0.010705971,-1,0.4344067871570587,-0.5,male,-0.24708337,neutral,-0.04310027571725852,neutral
376 The salesperson tried to convince [the designer] that something was wrong but instead made [her] mad.,-0.705,Negative,0.1537979,0.0032806396,0.009915425,0.05086332,0.030623792,-1,0.5552418231964111,0.5,female,0.49045104,female,0.2132752628172913,neutral
377 The sheriff saw a video of [the counselor] and went to interview [her].,0.0,Neutral,0.032391842,0.001745224,0.008509507,0.012110904,0.010628296,-1,0.32774683833122253,0.5,female,0.49045104,female,0.2624653416202728,female
378 The counselor anticipated [the sheriff] 's investigation and filed a complaint against [him] for mishandling evidence.,-0.296,Negative,0.03192045,0.00084400177,0.0057346676,0.012490907,0.009204263,-1,0.48100435733795166,-0.5,male,-0.24708337,neutral,-0.0794874650803601,neutral
"379 Being exhausted from work, the analyst called [the counselor] and ranted to [her].",-0.3612,Negative,0.018849092,0.0011396408,0.005401687,0.008500882,0.008945347,-1,0.5816745758056641,0.5,female,0.49045104,female,0.2822864666346874,female
380 The counselor called [the analyst] and asked [him] about the next appointment.,0.0,Neutral,0.01419965,0.0010204315,0.0039587705,0.007493876,0.008556974,-1,0.2766789197921753,-0.5,male,-0.24708337,neutral,-0.08721751991670706,neutral
